row_id	Combined.Q.value	Q.value.Significant.Count	Combined.P.value	P.value.Significant.Count	P.value.Significant..Up..Count	P.value.Significant..Down..Count	Mean.Statistic	RENCA.CTL.LAWSON..Gene..Statistic.Value	EMT6.CTL.LAWSON..Gene..Statistic.Value	B16.CTL.LAWSON..Gene..Statistic.Value	X4T1.CTL.LAWSON..Gene..Statistic.Value	CT26.CTL.LAWSON..Gene..Statistic.Value	MC38.CTL.LAWSON..Gene..Statistic.Value	B16.CTL.KEARNEY..Gene..Statistic.Value	MC38.CTL.KEARNEY..Gene..Statistic.Value	B16.CTL.PRFKO.KEARNEY..Gene..Statistic.Value	MDAMB231.CART.HER2.KEARNEY..Gene..Statistic.Value	MC38.NK.KEARNEY..Gene..Statistic.Value	MC38.CTL.PD1.KEARNEY..Gene..Statistic.Value	MC38.CTL.IgG.KEARNEY..Gene..Statistic.Value	MART1.CTL.LIBA.VRED..Gene..Statistic.Value	MART1.CTL.LIBB.VRED..Gene..Statistic.Value	K562.NK1_1.PECH..Gene..Statistic.Value	K562.NK2_5.PECH..Gene..Statistic.Value	RENCA.CTL.LAWSON..Gene...log.P.value.	EMT6.CTL.LAWSON..Gene...log.P.value.	B16.CTL.LAWSON..Gene...log.P.value.	X4T1.CTL.LAWSON..Gene...log.P.value.	CT26.CTL.LAWSON..Gene...log.P.value.	MC38.CTL.LAWSON..Gene...log.P.value.	B16.CTL.KEARNEY..Gene...log.P.value.	MC38.CTL.KEARNEY..Gene...log.P.value.	B16.CTL.PRFKO.KEARNEY..Gene...log.P.value.	MDAMB231.CART.HER2.KEARNEY..Gene...log.P.value.	MC38.NK.KEARNEY..Gene...log.P.value.	MC38.CTL.PD1.KEARNEY..Gene...log.P.value.	MC38.CTL.IgG.KEARNEY..Gene...log.P.value.	MART1.CTL.LIBA.VRED..Gene...log.P.value.	MART1.CTL.LIBB.VRED..Gene...log.P.value.	K562.NK1_1.PECH..Gene...log.P.value.	K562.NK2_5.PECH..Gene...log.P.value.
ERAP1	1	4	3.38234020376094e-36	6	6	0	2.83795806665779	8.12	6.52	2.17	12.47	14.8	2.25	-0.420171736986875	1.73744870874006	1.53173435903972	0.258605032416276	-0.866638704091775	-1.98312024264832	-1.46271273497665	-0.73078	-1.6726	2.54514618012873	2.97837627156134	15.169193917822	9.9550283130762	1.47402355635872	35.2051192177639	49.0085778936808	2.33547535710689	0.0738858229874798	0.315775836293648	0.587587733214114	0.3444125050064	0.483557925667491	1.01855999289411	0.49271508712208	0.284188790649643	1.08195917313693	1.20083392680635	0.701298611046798
PDIA3	1	4	3.43529246119217e-13	7	6	1	1.26009742172371	7.97	3.49	-0.01	4.42	4.62	-0.17	-1.93809199433162	-0.962098753913142	-0.929094721069338	1.2142297578936	0.0162436655245857	-1.66399214071447	-2.58204773146129	2.8558	2.1612	1.64299484422131	1.28651324315346	14.6710777749232	3.23213447188548	0.00111307674667436	5.23887183946658	5.1998270095693	0.574659833341028	0.869523590209719	0.0768346086336623	0.750986067896439	0.3444125050064	0.15568926003661	0.782316749914913	1.62350536146717	3.19728099242032	2.63608731420565	0.603752889474967	1.27181821011239
TNFRSF1B	0.990799725409943	4	3.09154400721045e-10	6	6	0	1.81011121267353	4.71	7.12	-0.76	0	3.48	3.75	-0.602471993829517	2.24690655045447	1.7831370291667	-0.263532729926704	1.68373962405596	2.80785937169174	3.90868466099571	-1.5021	0.10724	1.03044746839495	1.27198063444673	5.47343582603745	11.7244806771886	0.359810759802321	0.0898174899225303	3.13764527954898	4.44679181600951	0.281495326162176	0.315775836293648	0.641201204054211	0.3444125050064	0.352060415548761	2.01297651156168	3.81103793900248	0.720812321567852	0.0129910356150432	0.333430434524753	1.27926387303028
STAT2	0.0320853600873021	5	4.41439390568054e-10	7	6	1	1.791217354354	4.59	6.46	3.73	4.11	12.14	1.7	NA	NA	NA	0.321647176224523	NA	NA	NA	0.067856	-0.22239	-1.29490211154385	-1.15151604066266	5.23542699409243	9.7975964847253	3.88682462413145	4.66247509102334	33.3835603502961	1.77614326140696	NA	NA	NA	0.3444125050064	NA	NA	NA	0.0195648224644529	0.243592127451042	0.180483479141389	2.28692090114522
TRADD	1	5	3.45992279913725e-17	8	6	2	1.7502294215564	4	4.63	-0.07	-1.24	0.81	4.61	-1.1358484402375	5.79777632122079	2.19110769523026	-0.668428669529833	2.488941627427	3.48063856866645	4.97693200942286	-2.0206	-2.7859	1.84302061946834	2.84626043479041	4.10270685592553	5.22385388067182	0.025488952418608	0.64526693360363	0.357142672680252	6.11223878620186	0.440864820997717	6.74571603398972	0.716478882602662	0.0718582547769728	0.949765956460442	2.77186614468209	6.14351965278011	2.49432104755844	3.41423480708278	0.734624287860671	0.732545768849857
EIF3L	0.99911857343298	2	6.37326031308782e-07	7	6	1	0.885584420064679	3.65	7.14	0.47	-1.53	2.99	2.03	-0.691772832846004	1.06853333904313	-2.6097289044592	1.07298019999066	0.113290813646943	1.5074396578235	-0.238826655667262	-0.13554	1.1518	-1.4766033246902	0.543362848257974	3.47389661598191	11.7832031449136	0.208786906251468	0.796593363476729	2.41341774557028	2.10719180592294	0.281495326162176	0.315775836293648	2.3323785393103	0.3444125050064	0.15568926003661	0.355112761968405	0.0279390951855404	0.118461284473302	1.41194128977159	0.270402207279621	1.71293053222006
ATP5SL	0.999742098057079	1	3.52789780674123e-06	7	6	1	0.455585165100096	3.63	0.73	2.54	2.22	2.62	2.51	0.60211137990767	-2.05049655116326	-1.08644988838656	0.872418704791296	0.873666315762587	-1.8910325445794	-1.22064621549904	0.11152	0.9941	-2.00482274551487	-1.70542064861679	3.43363703781148	0.302688588453317	1.98115150559683	1.83093300924849	1.96888371750865	2.64128256722751	0.0738858229874798	0.807001179237284	0.860815149524894	0.3444125050064	0.102120063058631	0.941504599441588	0.227872916502577	0.0125571950641987	1.69844916339983	0.763066331321372	2.93319060653371
KMT2A	0.505968487314904	2	1.04748260199133e-11	6	6	0	1.65307269862776	3.1	2.27	0.47	14.15	2.88	4.08	-0.503091418273723	-0.287825913831411	-0.184374083049966	0.0907641457056026	1.13246259878322	-1.31969161710658	-1.68361550636283	0.66622	1.0872	0.984234960446325	1.16995271036126	2.61681792274436	1.66218909382843	0.208786906251468	44.9725639395148	2.28365404304415	5.05328281112156	0.206046512664983	0.0768346086336623	0.0892725763237164	0.0718582547769728	0.216206659455894	0.582818460899044	0.798673839829851	0.639652769024235	1.2141223029097	0.319901500599879	1.33175196252489
ARID1A	1	0	2.20744666671362e-05	6	6	0	1.42753654587175	2	-0.56	1.99	2.11	0.15	0.66	1.23896084181048	2.92183127001026	0.679596478575634	-0.956063804695521	2.15663647749577	3.05245203902266	3.59778397866675	0.60318	-0.561	2.90160190958943	2.28314208934424	1.29787451760507	0.272387761323306	1.32127312472166	1.71332710568302	0.0784398942097469	0.64538725896924	0.255275597033876	1.8885247915331	0.253180757312775	0.0718582547769728	0.680708164662109	2.2422175564403	3.21646052272123	0.370610790788217	0.954051461894666	1.39010672879874	0.88393723107636
ADO	1	3	1.30628612894459e-09	7	6	1	1.51936508668104	1.76	4.15	-0.08	0.16	0.13	1.55	1.51898607935295	4.80185820001315	-0.452484479195202	-3.18857482804	4.78901733992771	3.94741364096594	5.77489737914908	0.11939	0.76955	-1.38011252973617	1.45926567114028	1.04539383842153	4.3013443656737	0.0153260219460934	0.0316475631759867	0.0732354144796397	1.64547140464778	0.463680562195713	5.5067934533043	0.308363746315325	2.55722408372011	5.50670875762223	3.84162427055482	6.84248965711613	0.13289801539832	0.315289254613907	0.209687968262835	1.19030539629388
WDR24	0.999058116245461	1	7.20303731954659e-08	7	6	1	1.11044726750529	1.33	5.67	-1.31	2.78	2.76	1.26	1.54398486174678	2.30773284627584	-0.0094501292506836	-1.32719556227178	3.32835011489793	2.73429504625964	0.742309231352364	-0.23547	0.12599	-1.78083138847442	-1.04211147294575	0.710420080244966	7.6262952022303	0.735743581584897	2.50476537429029	2.14052230160983	1.40383731258972	0.475451564418882	0.315775836293648	0.0892725763237164	0.648423745177725	2.88945537956252	1.85920143646142	0.221302539838387	0.256498074592898	0.102994559445013	0.607664427589506	2.19080218147023
NF2	0.660082323913477	1	6.505811394671e-11	7	6	1	1.30269972152794	0.17	7.02	-1.63	2.5	3.26	3.44	0.854261705975625	-0.00298289207025755	1.98884784453028	-1.59428596390693	2.54101239796274	-0.631888099745654	-0.920866750045155	2.566	1.7279	1.46998432274228	-0.612087299467951	0.113116186087457	11.4153260713591	1.00379477032804	2.14381916633823	2.81709781835976	3.93543118767467	0.0738858229874798	0.315775836293648	0.641201204054211	0.80015809999461	1.24159321745684	0.062109257621561	0.116760582969897	3.53307309434351	3.37946836527952	0.528170870466617	1.83339571217676
RC3H1	0.999999942315897	0	2.12920762553459e-05	6	6	0	1.15049353648303	0.14	2.61	-1.47	-0.7	2.54	2.07	1.81512956954392	2.41907106424984	1.80175474939866	0.216959381262407	2.28188721247394	2.81154626231928	3.13186115547615	-0.73871	0.33969	-0.877527847651232	1.16672857313862	0.0920506845183375	2.06770242812014	0.871753793785074	0.366111000373602	1.88367466330499	2.14255668047032	0.617056215227781	0.315775836293648	0.641201204054211	0.3444125050064	0.804239738413105	2.01297651156168	2.35198760289297	0.819702047511406	0.326545936540578	0.0821596196793116	1.33343251978126
CALR	0.526350942506271	3	2.71801721110728e-15	8	7	1	1.14500147248817	3.1	5.18	1.36	4.51	7.68	-0.03	-1.56399816225898	-0.634001259723777	-2.84525415475902	0.58426802667945	1.20625288025283	-0.347840462811754	-1.96911401332385	1.5658	2.5003	-2.01179074464398	1.18040292288801	2.61913691562009	6.39600295397344	0.742316084602401	5.41974277588146	13.6454321834626	0.526418164894158	0.869523590209719	0.0768346086336623	2.49931614282904	0.3444125050064	0.243088879735889	0.0204095215945821	1.12294462002789	3.35698183528783	2.2262428014232	0.77102496837089	1.32614655227566
FADD	0.942200199307076	2	1.27193907731007e-14	9	7	2	1.14969379741079	-2.99	6.42	-2.67	-0.13	-1.93	3.87	-1.7233790551076	4.46896224856978	1.5627814873328	0.742210182751112	3.48921573725739	1.27842390413153	2.4607265524469	2.44	1.141	0.120231203801266	0.994622294800202	2.51550546484073	9.68425076242217	2.05095981472985	0.133448165392432	1.24649381319034	4.65819286266767	0.869523590209719	4.83540431553421	0.587587733214114	0.3444125050064	2.88945537956252	0.310213825648729	0.854915942140483	1.51354118311535	1.78330640083025	0.0821596196793116	1.42999665470012
MEN1	1	3	2.8569500139857e-15	7	7	0	1.95536846693027	2.57	5.03	3.3	12.96	3.62	0.73	0.717638844544468	-0.98159380637592	-0.364666993119948	-0.538546226871022	-1.65213025741701	1.62764585547111	-1.0781652875375	1.9716	1.1169	1.79221832732639	2.42036348179397	1.91383411814268	6.06260727876103	3.14874636780345	37.8882124600011	3.36388754283497	0.693700757628012	0.0738858229874798	0.0768346086336623	0.247482026609535	0.0718582547769728	0.757358185064551	0.411856157054953	0.201498689183179	3.14096383098094	1.81185930121114	0.696508093682928	0.843768805899714
CASP8	0.00791175760369531	4	2.74200111319708e-23	9	9	0	2.73127955513483	1.91	11.67	-1.09	0.4	1.59	4.58	0.106860058995896	3.88626113068252	1.14405699737462	-0.561143083113485	4.34043643562997	5.49714011358736	6.53084441957303	0.66614	1.9235	2.99460550504349	0.843050859518759	1.18935491445267	30.5818712382609	0.570135023853986	0.0821524595733891	0.926478512529786	6.03466902431082	0.0738858229874798	3.671392712674	0.413775438647007	0.0718582547769728	4.68868492967897	6.31961091183579	6.84248965711613	0.443299578310207	1.65667019692239	1.56124411687812	1.51801296905462
IFNGR2	1	8	5.81427954835042e-188	10	10	0	7.56754988751347	12.76	11.51	23.96	21.13	28.69	1.9	7.36004159386709	0.72874117647361	5.0349394103558	-1.66999678347552	2.59419026825822	1.83412123457083	2.8084022158359	0.4992	-0.84279	5.17657188395952	5.1749270878836	36.3919961134456	29.776214195685	126.346327385205	98.6011089315475	180.493147653226	1.9691069599237	6.84262604699778	0.315775836293648	6.84262604699778	0.88047894263837	1.2711746421681	0.468920142823097	1.91584457735338	0.221103849945199	0.591963657954475	5.49116000995081	0.308612546934047
TAP2	8.38933930291744e-61	7	4.41414002239002e-127	11	10	1	5.27173365525034	12.37	12.08	12.29	17.34	17.38	8.64	4.40993845869544	0.960268697429826	-0.906937214717551	0.431561699924387	-2.10176347671357	2.44210744768031	3.11480588194769	0.8398	2.5783	-1.53927981312185	-0.709329541868912	34.314636766166	32.7734433076245	34.1921590309377	66.883314750294	67.1410614630471	18.2057156233715	4.73383843703067	0.315775836293648	0.734425200073685	0.3444125050064	1.08306763596347	1.1274566080696	2.35198760289297	1.67734662778676	4.97053505336176	0.309062956294988	1.90948625513732
TAP1	1.11094277140685e-123	8	2.66818858569134e-202	11	10	1	5.04487161785806	10.03	12.09	12.18	16.89	17.79	7.47	1.94712291816028	0.210035456392223	-0.676221537888836	-1.0603618744637	0.144304531680915	4.55494213784467	3.50646567549668	1.4812	2.025	-0.674584159154456	-2.14508564448078	22.8580776703612	32.6866921162992	33.6223166702544	63.4921610644263	70.3179241157015	13.9098456228464	0.617056215227781	0.315775836293648	0.491857646421719	0.0718582547769728	0.0133981022445509	5.0523965030257	2.90468101235882	4.31122434472716	150	0.0821596196793116	3.59814227838414
IFNGR1	1	8	1.69160699549335e-198	11	11	0	7.87348693991422	13.01	12.36	26.57	21.36	28.01	3.98	6.21234398249055	3.60819054969724	5.0349394103558	0.628067076194332	-1.66036025856521	3.83650038599057	2.67134479764481	0.15522	0.025533	3.52872931461119	4.51876972012241	37.6990676093825	34.0605631799798	154.992992621987	100.729600199064	172.071097393989	4.85558975226975	6.84262604699778	3.20376492738415	6.84262604699778	0.3444125050064	0.757358185064551	3.65079321233572	0.958277996391021	0.0419428503003778	0.0153916859133035	2.16842855242501	0.409184883586441
B2M	4.63208259280937e-203	9	8.44223900995439e-299	12	11	1	4.50175261774655	10.94	9.43	8.85	13.27	15.25	4.35	4.22027914211884	1.37030407995718	-0.796020706760786	-1.76800540543798	0.9273207961088	4.28614542685018	5.19384018077366	2.1315	1.9688	-0.910991219690731	-2.1833777922278	27.014006331728	20.223633929043	18.3590962032278	39.6611273364773	51.959989268701	5.56569612272373	4.31323847394215	0.315775836293648	0.571497858972561	0.949775802613364	0.102120063058631	4.48387807529716	6.84248965711613	150	150	0.0821596196793116	3.656892324435
JAK2	1	8	1.25931788569207e-151	11	11	0	7.08257770482025	10.15	11.43	16.67	20.09	25.62	4.36	5.43695111703969	1.96203851790329	5.0349394103558	0.0512077203100095	3.19442023126647	4.10403841670825	2.3117402839576	0.67847	0.17958	4.42554297972406	4.70489230467897	23.3765916102391	29.4161103183589	61.8718611250062	89.2557611580438	144.199549148596	5.53046425494559	6.84262604699778	0.315775836293648	6.84262604699778	0.3444125050064	2.58956982719965	4.07830597433885	0.854915942140483	0.151681537958043	0.0588067027021585	3.66990238032781	0.37967361784617
TNFRSF1A	5.29263315150318e-07	8	1.66610608995234e-40	12	11	1	3.11772896654171	8.2	6.05	3.34	2.37	4.22	4.48	1.52282697235156	5.79334053674088	4.18275318737557	-2.02111366592324	4.40333370860917	5.12725320207266	5.52794694198291	0.18673	0.92074	-1.00370671384046	-0.298711738159952	15.4551416141961	8.6317243908513	3.20249599412774	1.99633480614404	4.44322588116338	5.87367497834304	0.464420508880361	6.74571603398972	4.84258218108371	1.16272872096325	4.68868492967897	6.31961091183579	6.84248965711613	0.0479441094091813	1.12246740760262	0.0821596196793116	1.68929491253954
TAPBP	3.66831829900856e-22	6	9.22340578085068e-62	11	11	0	4.15414134940954	7.42	9.13	5.97	14.99	15.7	3.79	2.41809506724006	0.530651933934335	0.359234058212619	0.204708345146412	-1.20407653090932	2.96899032859748	3.17042905034021	2.3243	2.1119	0.567963135450221	0.168207551950247	12.8033506875555	19.0131472116873	8.86173725208647	50.281996508902	54.9786714816688	4.5377298275668	0.617056215227781	0.315775836293648	0.0892725763237164	0.0718582547769728	0.0133981022445509	2.19316942955686	2.35198760289297	3.70916435339919	4.19238380297812	0.223869512941657	2.03008332757733
STAT1	0.999999999999999	7	6.03014924141429e-238	12	12	0	8.83790600720143	16.5	13.58	22.56	21.48	38.45	2.45	7.80404869241187	2.5494208534374	5.0349394103558	-0.493668946037975	1.62007577740642	3.54346882260912	3.16920983054003	1.0263	0.88882	4.20248564051588	5.87930204118575	60.6855905355744	41.1123061776805	112.164773230448	101.873061115928	150	2.57215969739769	6.84262604699778	0.315775836293648	6.84262604699778	0.0718582547769728	0.328311099394617	3.13161176501845	2.35198760289297	2.36772496751519	1.14013548267444	3.17167276395323	0.211221874651428
JAK1	0.999830524334471	8	9.69065458358566e-300	13	13	0	10.0362817437702	21.3	14.82	28.33	22.21	40.76	2.54	8.20953615160139	4.20420620871884	5.0349394103558	0.138354822473438	2.94285566192804	3.31818023169875	5.60355453701629	1.337	0.87234	3.38278034114764	5.61304227915237	100.124253538475	48.9055353557758	176.108291874496	108.754371328597	150	2.67838009407067	6.84262604699778	4.2271574306767	6.84262604699778	0.0718582547769728	1.67808725608382	2.61845473234428	6.84248965711613	0.863374544239068	0.350889162578219	1.76594372096585	0.246829057974142
